Time;Frequency;Current A;Current B;Current C;Voltage AB;Voltage BC;Voltage CA;Activepower;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
2021-07-10T18:15:00Z;59962;2337609482;3910374451;1950693703;228751236;2273466797;2283473358;9476431847;3132076025;2676;65425;25985
2021-07-10T18:30:00Z;599306;3427179337;4570970535;1980757141;2298955688;2282143097;2295314178;1194393921;4618038177;2496;65395;25.87
2021-07-10T18:45:00Z;600126;2629688454;3662308121;2092245483;2315660095;2299204559;2309572754;1011671066;3565803528;2811;65.47;25.79
2021-07-10T19:00:00Z;600156;3489063644;4785140991;2003269958;2317713928;2302110291;2313192902;1234904289;4737399578;2812;65.64;25605
2021-07-10T19:15:00Z;599715;2565999603;3703451538;181061554;2319028473;2302438354;2313300934;9786037445;3485387564;2596;65.96;25.65
2021-07-10T19:30:00Z;599977;2560974312;3927590942;2254646301;2322040405;2306011658;2317218323;1063285351;3483472824;2811;66505;25.61
2021-07-10T19:45:00Z;599976;2557954407;3547578049;2328429794;2323441315;2306076508;231809082;101523304;3481347561;2525;66.39;25565
2021-07-10T20:00:00Z;600203;2620886803;3545103455;234489975;2318073273;2301770935;2313242645;1026398277;3559433222;2755;66.44;25.45
2021-07-10T20:15:00Z;599924;3427531815;4575899506;2251501846;2321491394;2303600159;2317181244;1228565598;4663576126;2623;66.38;25.47
2021-07-10T20:30:00Z;600189;2550704765;4155723572;2482852936;232394928;2307355652;2319268494;1081496525;3472554684;2778;66.59;25.41
2021-07-10T20:45:00Z;599933;3409963226;454450798;2098508835;2317725525;2299135437;2315248108;1205834198;4634504318;2757;66.42;25.17
2021-07-10T21:00:00Z;600439;2555372238;3539807892;2076447296;2320166931;2302943268;2316326599;1001441956;3474152565;2669;66.42;25.17
2021-07-10T21:15:00Z;599294;2623619461;3571441269;2360198021;2319814911;2301856232;2314311981;1030284023;3564988375;2810;65845;24775
2021-07-10T21:30:00Z;599876;2553386497;3716992188;2024101067;2323700104;2306766357;2319995422;999053669;3476855993;2576;65985;24455
2021-07-10T21:45:00Z;599415;2548462868;3718508148;2022668648;2324858856;2307265167;2321132507;9977239609;3471808672;2821;66.27;24.27
2021-07-10T22:00:00Z;599909;3378724289;4729444122;209189949;2319384918;230118866;2316640625;1217868423;4594372272;2611;66345;24.22
2021-07-10T22:15:00Z;600093;2610575485;3641562653;1940347672;2317987518;2300548096;2314997711;9933839798;3546769857;2705;66.69;24.04
2021-07-10T22:30:00Z;599865;3363223267;4501340485;2010811615;2314503174;2296203156;2310821838;1186538124;4562374592;2713;66855;23.99
2021-07-10T22:45:00Z;600384;2543624496;4025585175;2023742867;2318022003;2300129395;2313119812;1022591019;345414114;2596;66.82;24.02
2021-07-10T23:00:00Z;600148;2542959595;3523987198;194366436;2322710114;2305593719;2318679199;9723017693;3460275173;2725;67.22;23765
2021-07-10T23:15:00Z;599905;2613811684;353992157;2414228058;2326088409;2308416443;2321625977;1029051399;3562175035;2474;67.5;23.77
2021-07-10T23:30:00Z;599863;2628678131;3857096863;2339262009;2330919037;2312373962;2324672089;1056615734;3588188887;2825;67.75;23.63
2021-07-10T23:45:00Z;599639;3362673187;456867981;2267430115;2335395966;23161763;2331119995;1223777103;4602491856;2635;67.82;23.5
2021-07-11T00:00:00Z;600321;2553039551;4145170593;2362073517;233753479;2320063324;2332869263;1071134758;3495229721;2681;68.23;23355
2021-07-11T00:15:00Z;599891;2553291702;3654208755;247951088;2337097778;2319063873;2332384644;1037627029;3495350599;2761;68185;23.43
2021-07-11T00:30:00Z;600163;2626073456;3642336273;2509013939;2342427063;2325151825;2338146362;1055188179;3603335619;2585;68.04;23445
2021-07-11T00:45:00Z;600063;2557199097;3878391647;2039831352;2345361176;2328725433;2341678925;1018489742;351381278;2800;68.09;23.4
2021-07-11T01:00:00Z;599604;2561288643;369356842;2012132454;2345719452;2329688568;2343179932;998820591;3520473003;2602;68215;23.41
2021-07-11T01:15:00Z;599967;2555340576;3546783829;2042277145;2347780762;2330173187;2343440094;9895718575;3514200687;2815;68145;23.47
2021-07-11T01:30:00Z;600661;3442135239;4381755066;1899163437;2350925598;2333372345;2347924042;118994503;474211359;2581;68135;23465
2021-07-11T01:45:00Z;599931;2561383057;3532772446;1831615639;2349801941;2333054962;2344872894;9698679924;3524394751;2710;68835;23.19
2021-07-11T02:00:00Z;599788;3391164398;4852308655;1921333122;235197464;2334172668;2348113861;1221104717;4672655106;2684;68.79;23.26
2021-07-11T02:15:00Z;599948;2550168037;3810347748;2345758247;2346739349;2329302063;2342741547;1040864182;3505726814;2693;68785;23255
2021-07-11T02:30:00Z;600217;3451548767;4343144989;2412360001;234794754;2330529938;2345458527;123677578;4749262333;2785;69145;23025
2021-07-11T02:45:00Z;599927;2530486107;3445408249;2409120369;2348674011;2331673584;2344383392;1010575676;3480682611;2486;69.1;23.17
2021-07-11T03:00:00Z;599713;2506702423;339384613;2486093712;2349642181;2333162231;2345136719;100844059;3449070454;2731;69115;23155
2021-07-11T03:15:00Z;599939;2422551155;3630734634;2578956795;235062561;2334753571;2345832825;1020578289;3334904671;2563;69.36;23155
2021-07-11T03:30:00Z;59985;2495209503;3771908569;1832362938;2350800323;2335175476;2347402496;9715706825;343487215;2604;69.53;23195
2021-07-11T03:45:00Z;599992;2500528145;3400268936;1831439781;235311142;2336902313;2348726044;9406261444;3445453882;2392;69.48;23205
2021-07-11T04:00:00Z;60047;2409688568;3404883194;2031604958;2353373566;2337502747;2349473419;9458917618;3320535421;2602;69.98;22.96
2021-07-11T04:15:00Z;59999;3175191116;4566141129;1955146217;2353041077;2335965729;2350001221;1163595486;4377281666;2451;70185;23015
2021-07-11T04:30:00Z;599886;2491431427;3782949066;1838022232;2354619751;233839859;2350467072;9730669975;3434656382;2693;70045;23125
2021-07-11T04:45:00Z;599918;3208939362;4604629898;1966765594;23553302;233805954;2352728424;1170881081;4428471088;2514;70045;23125
2021-07-11T05:00:00Z;599863;2410790634;3261203003;2088933754;2355493927;2339222717;2352088318;9389670372;3325991631;2565;70.27;23125
2021-07-11T05:15:00Z;600053;3196596146;4476229095;2050814056;2357291565;2340655975;2354550629;1168557167;4414247036;2568;70485;23.12
2021-07-11T05:30:00Z;600065;2493078995;3295316315;1836926842;2356200867;2339218597;2351947021;9315465927;3440129995;2407;70.96;22845
2021-07-11T05:45:00Z;600086;2406244278;3546352386;190225563;2354560394;2338263245;2350413818;945009613;3317475557;2575;71385;22.62
2021-07-11T06:00:00Z;60029;2407381821;367069664;1734627342;2353859711;2339250793;235267746;9109448433;3320325136;2379;71655;22.77
2021-07-11T06:15:00Z;600368;2439541054;3272958374;2009329605;2348527679;2334092407;2348068085;9065957069;3357671976;2433;71825;22.58
2021-07-11T06:30:00Z;599987;2346067047;3143975449;1861828995;2352579346;2338634186;235190918;855471611;3234564781;2234;72035;22645
2021-07-11T06:45:00Z;600378;2269843102;3157544327;2510457611;2362595673;2351216888;2361461945;9066669464;314180088;2432;71.7;22.98
2021-07-11T07:00:00Z;600387;2247743797;3354450607;2504742432;236273468;2350051422;236184021;9178117752;3112108946;2225;71.7;22.98
2021-07-11T07:15:00Z;600307;2245019913;3160424423;2524625015;236071167;2349640045;2360870667;9031401634;3105698109;2446;71.62;22.93
2021-07-11T07:30:00Z;599395;2318172073;3499386215;2410556793;2351347198;2339500885;2349675598;9301749229;3192674875;2223;71.66;23125
2021-07-11T07:45:00Z;599624;2319664764;3276646042;2343835068;2349325562;2338244171;2349278107;906629467;3193528652;2372;71.64;23295
2021-07-11T08:00:00Z;599867;2228787231;346302948;1962216377;2347986755;2335941772;2346447906;8744762421;3065597773;2212;71.64;23295
2021-07-11T08:15:00Z;59968;22239048;3708317947;1794446182;234283844;2331299133;2342444;8952172279;3053018332;2443;71.26;23365
2021-07-11T08:30:00Z;599442;2213526535;3144769287;1919907761;2338780823;232722229;2337828369;8417247772;3032867193;2218;71.26;23365
2021-07-11T08:45:00Z;59955;2302035141;3304587936;1922003555;2339887695;2327469025;2338786774;8670883179;3155915976;2413;71.75;23.26
2021-07-11T09:00:00Z;599809;2212362289;3292848206;1920662689;2334053497;2320856171;2332518921;8531643867;3025357962;2215;71865;23.3
2021-07-11T09:15:00Z;59989;2208391953;314177227;2068950272;2332396088;2319461975;2330858307;8529509544;3018289804;2373;71545;23.4
2021-07-11T09:30:00Z;599283;2199331665;3470948792;2465606499;2328300476;231345047;2326327972;9171962738;3000874996;2182;71145;23.61
2021-07-11T09:45:00Z;59955;2280989075;325571785;1981651115;2324914703;2311013184;2322224274;864223671;3107139349;2440;71035;23.77
2021-07-11T10:00:00Z;599714;2192328453;3426968002;1921039772;2321799927;230756424;2318751984;8612131119;2982092619;2233;70.97;23855
2021-07-11T10:15:00Z;599653;2192034721;3128495216;1823112106;2317769318;2303094788;2315194702;82929039;2977049112;2385;70905;23.8
2021-07-11T10:30:00Z;599685;2195264626;3474912643;1938022804;2324600983;2310269775;2321404877;8699385643;2989522696;2152;70.55;24015
2021-07-11T10:45:00Z;600264;227590065;3477529907;1836795425;2323102417;2308312073;2320065613;8969701767;3097567558;2389;70.37;24175
2021-07-11T11:00:00Z;599627;2291835022;3292848206;1909479523;2320600586;2305216217;2316043091;8640595436;3114866972;2168;70025;24305
2021-07-11T11:15:00Z;600349;2181504822;3317451096;2454609871;2316047058;2301389008;2311439514;8987999916;2959444761;2412;69695;24.54
2021-07-11T11:30:00Z;599842;2989606667;4028743744;2444552422;2316432037;2300963593;2312746582;1095794106;4057695389;2234;69.44;24645
2021-07-11T11:45:00Z;599886;321728363;3581369019;2365241051;2314706573;2300851288;2309811401;1039706993;4360878468;2402;69095;24715
2021-07-11T12:00:00Z;600335;3061562347;4158125305;2223868561;2317971497;2302392578;231531311;1099756241;4159378529;2300;68925;24.76
2021-07-11T12:15:00Z;599647;2181246185;3288811111;1843271255;2315968018;2300705414;2311250763;8434588432;2958863258;2295;68825;24825
2021-07-11T12:30:00Z;599806;2970478439;4365979767;1925853539;2316669006;2300732422;2314312897;1097392178;4034060478;2311;68.72;24.82
2021-07-11T12:45:00Z;600292;2181504822;3111256599;1759650421;2317460938;2302429504;2313696899;8216772079;2961795807;2166;68.55;25085
2021-07-11T13:00:00Z;600358;3050206757;4349443436;1758094025;2316852264;2299931183;2313309174;107125597;4141324997;2312;68.43;25045
2021-07-11T13:15:00Z;600401;226824646;3106595039;2062401962;2314347534;2297858734;2309033051;8596075058;3075037241;2097;68.57;25.03
2021-07-11T13:30:00Z;600247;2179252243;3269906616;1959013367;231140152;2296101227;2306904144;8506679535;2951006651;2441;68555;24.93
2021-07-11T13:45:00Z;599888;2187585831;3243999863;2360129547;2313139801;2296625061;2308477173;8873128891;2964675665;2218;68.38;25.23
2021-07-11T14:00:00Z;600246;2177995682;32383358;2353604889;2314309998;2298671417;2309568024;8860131264;2952944756;2468;68365;25335
2021-07-11T14:15:00Z;600523;2272041321;3472618103;230877533;2314563141;2298153687;230980423;9191109657;3081026554;2211;68235;25525
2021-07-11T14:30:00Z;599432;2194750977;3652511978;1918649483;2307877045;2293485413;2305222321;8819972992;2968936443;2502;67895;25715
2021-07-11T14:45:00Z;599945;2189572334;3129370117;1814480209;2312677612;2297376556;230741394;8293684959;2965651512;2186;67.29;26085
2021-07-11T15:00:00Z;600038;218799057;34655159;183152771;2312279663;229697403;2309125977;8611587524;2965656042;2452;66685;26.23
2021-07-11T15:15:00Z;600018;2992513847;4023804474;1920956039;2313314514;2298362427;2312306519;1048251915;4059844017;2214;66765;26135
2021-07-11T15:30:00Z;600096;2273812485;3462215805;1890835953;2312493439;2297896118;2308817749;8758152008;3080864906;2506;67.43;25735
2021-07-11T15:45:00Z;600342;3004275322;4659469223;2362141609;2314759979;2301729584;2312118378;1142838383;4075537205;2283;67835;25685
2021-07-11T16:00:00Z;600203;2202843475;3257917786;2437460899;2318717804;2305857391;231435257;8970035553;2991216183;2419;68505;25.53
2021-07-11T16:15:00Z;600098;3247373199;4386401367;2445178032;2318152771;2305951996;2315619049;1163788891;4411279202;2448;68.68;25.39
2021-07-11T16:30:00Z;599665;2198379707;3147916794;2328395081;2319139862;2307262115;2314743042;8783886909;2985625267;2198;68.8;25395
2021-07-11T16:45:00Z;599704;2290851212;3980896378;2239525986;231920639;2305893097;2314534607;9792135239;3111308336;2419;68.94;25325
2021-07-11T17:00:00Z;60021;2283952332;3278046417;1840211105;2323357544;2311623688;2318871307;8559641838;310715723;2229;68.96;25.27
2021-07-11T17:15:00Z;600156;2280600739;3119242668;1936443329;2323322449;2310543365;2319153442;8518565178;3103138685;2421;69055;25.23
2021-07-11T17:30:00Z;599696;2215671539;3121100426;1969301987;232328476;2312753448;2320722351;8441756248;3016240597;2153;69.09;25205
2021-07-11T17:45:00Z;599879;2198965454;3245488358;2005519485;2322745514;2311022339;2319790497;8562137604;2992255449;2437;69335;25225
2021-07-11T18:00:00Z;600457;2975434494;4285930634;1847808456;2326895294;2312092438;2324668579;1063290691;405802393;2371;69565;25.1
2021-07-11T18:15:00Z;599941;2188800049;3460261917;1965414238;2315727386;2301694336;231080246;8787135124;2968069077;2363;70145;25.01
2021-07-11T18:30:00Z;599636;3242857742;4114015579;2493983078;2313881683;2296654663;2310070496;1180567455;4397624016;2405;70145;25.01
2021-07-11T18:45:00Z;599539;2444486427;3223384094;2480289841;232255722;2307903137;2317978973;9766127586;3324988127;2426;70655;24.87
2021-07-11T19:00:00Z;600039;236462822;3391899872;2487485886;232629364;2309241333;2319617767;9816441536;3221313;2579;70685;24935
2021-07-11T19:15:00Z;600346;2372141266;3758972168;2488586044;232928299;2311889038;2321537781;1034663868;3234887838;2465;70.58;24895
2021-07-11T19:30:00Z;599583;2375227928;3561169052;1942421341;2323157806;2308674164;2316842194;9433226585;3230466604;2611;70505;24.95
2021-07-11T19:45:00Z;599838;319639492;424273262;2091591263;2324841919;2307637024;2318354645;1144642353;4351811409;2349;70.51;24.88
2021-07-11T20:00:00Z;60002;2382943916;3356801605;2010771561;2334344025;2317186432;2326053467;9338011742;3255432129;2597;70.67;24795
2021-07-11T20:15:00Z;600084;3266088104;4822800064;1813414764;2328116302;2312299042;2323201141;1191211796;4453988552;2451;70.65;24.78
2021-07-11T20:30:00Z;59.99;2375058174;3234952545;1899629593;2329767303;2314147186;2323179626;9122832298;323932457;2438;70.58;24.72
2021-07-11T20:45:00Z;600326;2328014565;3585795212;2327080727;2336394348;2321469421;2331085052;9777997017;3185284376;2562;70695;24.68
2021-07-11T21:00:00Z;599292;2326734734;3240895844;2339021301;2332050323;2317259064;2326042023;9475335121;3176940441;2421;70755;24.63
2021-07-11T21:15:00Z;60015;2384261131;3246430969;2264018631;2333978577;2318834229;2326768494;9512861252;3257007122;2598;70.62;24615
2021-07-11T21:30:00Z;599838;3275785828;4634068298;2002908325;2331265106;2314677887;2327046051;1185501957;4474925041;2362;70535;24.62
2021-07-11T21:45:00Z;599726;2463123322;3365736389;2578800964;233867691;2322321014;2332760315;1000351906;3373295784;2642;70.3;24.4
2021-07-11T22:00:00Z;600287;3370732117;4575582504;1940596581;233353363;2314565582;2328320007;1184471321;4608757496;2588;70.07;24375
2021-07-11T22:15:00Z;600417;2324934387;3233533859;181660862;2332427826;2314628143;2325354614;8966340065;3175099611;2484;69925;24.39
2021-07-11T22:30:00Z;600047;3143770599;4268783188;1971957779;2331998138;2315697327;2326355133;1128033829;4293929577;2607;69885;24275
2021-07-11T22:45:00Z;599345;3287831497;3412111282;1948422241;233313324;2318284607;2325826874;1048808193;4488667965;2432;70.24;24.11
2021-07-11T23:00:00Z;59975;2403432083;3279029083;2263734055;2337111511;2320342102;232981842;9563418388;3287957668;2567;70065;24095
2021-07-11T23:15:00Z;599748;2331608772;3610855484;2266755104;2337836914;232263916;2333047943;974956131;3192323446;2377;70395;23.86
2021-07-11T23:30:00Z;599594;2326077271;3268132782;2473658752;2331482849;2314734344;2324545288;9616244316;3174706459;2577;70.73;23795
2021-07-11T23:45:00Z;600459;231306076;3518843079;2559873581;2330076599;2313826752;2323069916;9880365372;3155039072;2430;71.18;23.61
2021-07-12T00:00:00Z;599763;2323791504;3720218277;1939766693;2327663574;2312094421;2321706848;9488931656;3166694403;2678;71.18;23.61
2021-07-12T00:15:00Z;600599;2399945831;3260140991;1941509247;2335543671;2319968719;2330630188;9225740433;3282310486;2373;71.36;23505
2021-07-12T00:30:00Z;600393;2403298187;3260906982;2020398331;2332745056;231398941;2327710114;9283826828;3,28436E+14;2656;71.36;23505
2021-07-12T00:45:00Z;600272;3141182899;446562233;1888918877;2332671204;2315844269;2330058441;1139239407;4294221401;2378;71.36;23505
2021-07-12T01:00:00Z;59955;2334093475;3424617767;1824877739;2334911194;231886673;232835968;9130772591;3190032244;2588;71.36;23505
2021-07-12T01:15:00Z;599955;3142156792;4467064667;1821521568;2337250214;231736908;2332858734;1132686901;4303346157;2517;72225;23.24
2021-07-12T01:30:00Z;600136;2338711166;3616314316;1945982742;2337172241;232028717;2332078857;9454395294;3200979233;2550;72405;23.3
2021-07-12T01:45:00Z;600381;3208588028;4253364563;2499143219;2339806366;2322583313;2336042633;118978672;4398243904;2593;72405;23.3
2021-07-12T02:00:00Z;599873;2340259933;3902419281;2407649231;2340484314;2325239105;2337600555;1013581753;320890522;2473;72405;23.3
2021-07-12T02:15:00Z;599325;3135256195;4284296036;2474992943;2335643616;2318651733;2334132538;1175112724;4293313026;2680;72.82;23.22
2021-07-12T02:30:00Z;599724;2338332748;3614577484;2570983696;2340890656;2324642639;2337876892;100304842;3207240582;2497;72.92;23.16
2021-07-12T02:45:00Z;599677;2335541916;3267049026;1825186539;2340427399;2324346008;233622879;901471138;3201344252;2574;73.14;23135
2021-07-12T03:00:00Z;600223;2408919907;3266162109;195736866;2339533691;2324106903;2335584717;9273564339;3300211906;2363;73.21;23.15
2021-07-12T03:15:00Z;600121;2410790634;3779222488;1887426376;2340836334;2319007874;2334124298;9644047737;3302892447;2629;73475;23.11
